brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,link
Lenovo,ThinkPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,65990,78109,15,4.6,17,4,https://www.flipkart.com/lenovo-thinkpad-intel-core-i5-10th-gen-10210u-8-gb-512-gb-hdd-512-ssd-windows-10-pro-t14-thin-light-laptop/p/itm7d4696b190808?pid=COMG2PZ3YFH4C897&lid=LSTCOMG2PZ3YFH4C897QA0ZL9&marketplace=FLIPKART&q=Lenovo+ThinkPad+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=da190298-b6f7-4bca-9a7c-229907c199f8.COMG2PZ3YFH4C897.SEARCH&ppt=None&ppn=None&ssid=6he6xkhbcg0000001704463960273&qH=b2c126d5801c9e2b
Nokia,PureBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,47990,90000,46,4.4,1119,242,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=Nokia+PureBook+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_yuW1Iq0WWdX9NF6vuVvVgqWpm8yFOwgIoRg_dtJvjC4pkT5ry4r5Jr5uU1273N6c6an-fvi95oJtwpAJOdZDvw%3D%3D&ppt=None&ppn=None&ssid=skj4ausd680000001704463961566&qH=ce50956590dbe1fc
acer,Aspire,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,52990,75999,30,4.2,155,20,https://www.flipkart.com/acer-intel-celeron-dual-core-n4500-8-gb-128-gb-ssd-chrome-os-cb314-3h-c5qe-chromebook/p/itmf7e8ce733eb56?pid=COMGSV3G3RYBAHX4&lid=LSTCOMGSV3G3RYBAHX4EEGVFD&marketplace=FLIPKART&q=acer+Aspire+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_gGbnjL_qcQY_y_gITxzRpANvcIlRLCsbbpwgBI9GA9xlqRQR6maUa3Xq7Rkw8FakG_IJWpgbkbNUsTpao0ADDA%3D%3D&ppt=None&ppn=None&ssid=z00w75lvo00000001704463963507&qH=630fd1bde209242f
Lenovo,IdeaPad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,49990,79690,37,0.0,0,0,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm33b75098df4ca?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8OZTYCF&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=be2620f9-405e-4c8f-a063-f25aba352357.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=amuqn53o8g0000001704463964808&qH=ba23c066c6dcaf95
ASUS,ASUS,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,17.3,0,No,No,71990,115990,37,4.4,91,17,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=ASUS+ASUS+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=93be32dd-ef66-4ac5-98a0-7de8a41c4cac.COMGFHNGGWNDVGSY.SEARCH&ppt=None&ppn=None&ssid=dmdw1l126o0000001704463965853&qH=e3302c669ab25a01
ASUS,VivoBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,47990,62990,23,4.0,35,2,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1502za-ej544ws-laptop/p/itm3aedd72975705?pid=COMGTVP9XSSZPXSK&lid=LSTCOMGTVP9XSSZPXSKH3J3ZZ&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=8ef677c3-8637-4859-b2d1-35c55f77d3c4.COMGTVP9XSSZPXSK.SEARCH&ppt=None&ppn=None&ssid=hduoqt35r40000001704463966973&qH=3126f2a51c1eccb1
Nokia,PureBook,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,45990,74990,38,4.7,6,1,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=Nokia+PureBook+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_LsAU9uCbHdQ5kv5ylXNjJ0BvC46HMavuaZIA2siZ80_S_JvTbPOwZhsvdRUz3qP16an-fvi95oJtwpAJOdZDvw%3D%3D&ppt=None&ppn=None&ssid=h1hi3u54ds0000001704463967885&qH=ce50956590dbe1fc
Lenovo,IdeaPad,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,2,No,Yes,48490,64290,24,4.3,126,13,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm33b75098df4ca?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8OZTYCF&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=c500dd23-5609-467c-89d0-15480166fd40.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=xk1c6vca6o0000001704463968654&qH=ba23c066c6dcaf95
ASUS,ASUS,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,17.3,0,No,No,72990,105990,31,4.5,74,10,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=ASUS+ASUS+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=48e03a59-55a6-46a2-b93f-40f1a678dc85.COMGFHNGGWNDVGSY.SEARCH&ppt=None&ppn=None&ssid=a7e1of0sv40000001704463969423&qH=e3302c669ab25a01
MSI,Katana,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,2,No,No,76990,106990,28,4.6,75,17,https://www.flipkart.com/msi-katana-gf66-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-12uc-881in-gaming-laptop/p/itmc06b80d60da57?pid=COMGMV6VXKZMNGGM&lid=LSTCOMGMV6VXKZMNGGMZ7SAD3&marketplace=FLIPKART&q=MSI+Katana+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=953f5e8b-5247-4865-bd1d-353d1a3322e5.COMGMV6VXKZMNGGM.SEARCH&ppt=None&ppn=None&ssid=htlavqxv400000001704463970627&qH=a7df73599ad3b393
ASUS,TUF,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Gaming,15.6,1,No,Yes,89990,129990,30,4.6,124,17,https://www.flipkart.com/asus-tuf-gaming-f15-90whr-battery-intel-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fx506hc-hn362w-laptop/p/itme1099c5e0c014?pid=COMGPQEXKNS6N2ZM&lid=LSTCOMGPQEXKNS6N2ZM0B2U0W&marketplace=FLIPKART&q=ASUS+TUF+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=db158b6a-477f-40ea-8c1c-6c0301144933.COMGPQEXKNS6N2ZM.SEARCH&ppt=None&ppn=None&ssid=ukl42b6beo0000001704463972129&qH=b79ad7660deb4d73
MSI,GF63,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,2,No,No,59990,83990,28,4.5,1597,228,https://www.flipkart.com/msi-gf63-thin-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-12uc-846in-gaming-laptop/p/itm9a418dfe7690d?pid=COMGSZ658STBEMGS&lid=LSTCOMGSZ658STBEMGSHQNCTD&marketplace=FLIPKART&q=MSI+GF63+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=ada0e9ee-0d55-4d6b-a8bc-61cc1de89f1c.COMGSZ658STBEMGS.SEARCH&ppt=None&ppn=None&ssid=m512o6hu280000001704463973086&qH=772a76c1ae8404a8
ASUS,TUF,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,65990,89990,26,4.4,3850,378,https://www.flipkart.com/asus-tuf-gaming-f15-90whr-battery-intel-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fx506hc-hn362w-laptop/p/itme1099c5e0c014?pid=COMGPQEXKNS6N2ZM&lid=LSTCOMGPQEXKNS6N2ZM0B2U0W&marketplace=FLIPKART&q=ASUS+TUF+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=94f187c8-7fba-4231-8f06-f8bf71e39a34.COMGPQEXKNS6N2ZM.SEARCH&ppt=None&ppn=None&ssid=w3le9esfs00000001704463974310&qH=cb2d52d6c061ac1d
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,71990,94201,23,4.7,7,1,https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQNY91RG&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=fc88db35-102c-4771-9552-77ea965bbdf2.COMGTEGW6HF5GJGQ.SEARCH&ppt=None&ppn=None&ssid=e982azf6400000001704463975465&qH=4928d3408598e264
DELL,Inspiron,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,71890,92549,22,4.3,3,0,Not Found
Lenovo,IdeaPad,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,64990,97890,33,0.0,0,0,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm36fec4d6ab322?pid=COMGKC6Y2KA8HMFT&lid=LSTCOMGKC6Y2KA8HMFTCCRJQM&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=f9d8dc94-fc71-4e35-8dc9-026edae5a557.COMGKC6Y2KA8HMFT.SEARCH&ppt=None&ppn=None&ssid=nrq16n6l7k0000001704463976729&qH=e259455c9e61cf69
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,65990,90990,27,0.0,0,0,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1502za-ej544ws-laptop/p/itm3aedd72975705?pid=COMGTVP9XSSZPXSK&lid=LSTCOMGTVP9XSSZPXSKH3J3ZZ&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0d39cebb-9cd5-4c2c-86c8-f251b421c835.COMGTVP9XSSZPXSK.SEARCH&ppt=None&ppn=None&ssid=fy1apqf4680000001704463977908&qH=14d79749a542f24b
HP,Missing,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,55999,66050,15,4.8,5,1,https://www.flipkart.com/hp-2023-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itmbb64b6f1667d5?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPX7MUWHR&marketplace=FLIPKART&q=HP+Missing+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=92680999-3f4c-4ad2-949d-033d553221ee.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=pkn64agbi80000001704463978669&qH=2f77d12d83713c6b
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,14,1,No,No,73490,110990,33,4.5,213,45,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1502za-ej544ws-laptop/p/itm3aedd72975705?pid=COMGTVP9XSSZPXSK&lid=LSTCOMGTVP9XSSZPXSKH3J3ZZ&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=f6b11bde-77a0-4d39-a922-0932c30a45ac.COMGTVP9XSSZPXSK.SEARCH&ppt=None&ppn=None&ssid=4867o6i3ww0000001704463979428&qH=14d79749a542f24b
HP,Pavilion,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,74490,85359,12,4.3,10,0,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7?pid=COMGT34TR3XEEZYB&lid=LSTCOMGT34TR3XEEZYBQKADZ6&marketplace=FLIPKART&q=HP+Pavilion+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=f22ee1b6-a43c-4175-b439-39988544a6ad.COMGT34TR3XEEZYB.SEARCH&ppt=None&ppn=None&ssid=qd2pbiggdc0000001704463980306&qH=eb275fcc5d0c3b60
HP,Pavilion,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,58340,74839,22,4.0,69,6,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7?pid=COMGT34TR3XEEZYB&lid=LSTCOMGT34TR3XEEZYBQKADZ6&marketplace=FLIPKART&q=HP+Pavilion+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=c19ca79b-8b4a-42c1-9413-b51da4abc369.COMGT34TR3XEEZYB.SEARCH&ppt=None&ppn=None&ssid=w9aiw91jlc0000001704463981359&qH=eb275fcc5d0c3b60
acer,Aspire,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,55999,75999,26,4.5,6,0,https://www.flipkart.com/acer-intel-celeron-dual-core-n4500-8-gb-128-gb-ssd-chrome-os-cb314-3h-c5qe-chromebook/p/itmf7e8ce733eb56?pid=COMGSV3G3RYBAHX4&lid=LSTCOMGSV3G3RYBAHX4EEGVFD&marketplace=FLIPKART&q=acer+Aspire+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=en_BlDtiV2tCS26UWn0dFGfjw2_LTNY79pYTIbGBlHtI_MMCL5HBJI1Nh3iFwMHKnEiG_IJWpgbkbNUsTpao0ADDA%3D%3D&ppt=None&ppn=None&ssid=b1pohnoqg00000001704463982402&qH=630fd1bde209242f
DELL,Inspiron,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,67990,89849,24,4.4,93,9,https://www.flipkart.com/dell-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itmde8407c6c5b9d?pid=COMGTQXEPE3ZKHN8&lid=LSTCOMGTQXEPE3ZKHN8JTULYV&marketplace=FLIPKART&q=DELL+Inspiron+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=3d7f4c8d-ebe1-402d-8de6-4a40f2042676.COMGTQXEPE3ZKHN8.SEARCH&ppt=None&ppn=None&ssid=y2n5o6ymgw0000001704463983477&qH=4928d3408598e264
ASUS,VivoBook,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,59990,80990,25,4.5,11,2,https://www.flipkart.com/asus-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1502za-ej544ws-laptop/p/itm3aedd72975705?pid=COMGTVP9XSSZPXSK&lid=LSTCOMGTVP9XSSZPXSKH3J3ZZ&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=ac0b4498-977a-4326-9c72-bf6eb3041083.COMGTVP9XSSZPXSK.SEARCH&ppt=None&ppn=None&ssid=ax9a240z0g0000001704463984317&qH=14d79749a542f24b
ASUS,TUF,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,Yes,82990,104990,20,4.4,262,31,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-w-fx506hf-hn075w-laptop/p/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=ASUS+TUF+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=52c33977-e714-4cb9-916b-3b472acc6836.COMGS2AJESZQCMRT.SEARCH&ppt=None&ppn=None&ssid=ia5l3h0f9c0000001704463985339&qH=b79ad7660deb4d73
DELL,Vostro,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,64190,85391,24,0.0,0,0,https://www.flipkart.com/dell-vostro-intel-core-i5-12th-gen-1240p-8-gb-512-gb-ssd-windows-11-home-5620-thin-light-laptop/p/itm7977c9f4dbcfb?pid=COMGH8YQSUUZTXWG&lid=LSTCOMGH8YQSUUZTXWGCOPQU9&marketplace=FLIPKART&q=DELL+Vostro+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=db32c8bc-0c78-4165-888c-a92672a14f19.COMGH8YQSUUZTXWG.SEARCH&ppt=None&ppn=None&ssid=94sknej3mo0000001704463986348&qH=14b81e0959317d1c
DELL,Missing,Intel,Core i5,11th,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,70090,89395,21,4.0,5,1,https://www.flipkart.com/dell-inspiron-15-3520-intel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-laptop/p/itm0c93229d052fe?pid=COMGTEGW6HF5GJGQ&lid=LSTCOMGTEGW6HF5GJGQNY91RG&marketplace=FLIPKART&q=DELL+Missing+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=21037da4-8c8a-4b31-b72d-ce566f1da8ee.COMGTEGW6HF5GJGQ.SEARCH&ppt=None&ppn=None&ssid=930q39z38g0000001704463987562&qH=011c3bc447db6bdd
realme,Book(Slim),Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,60999,69999,12,4.4,3470,505,https://www.flipkart.com/realme-book-slim-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-10-home-rmnb1001-thin-light-laptop/p/itma836bc7914a97?pid=COMG5YDPYEB7ZAKK&lid=LSTCOMG5YDPYEB7ZAKKVEOVUY&marketplace=FLIPKART&q=realme+Book%28Slim%29+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=48ef5ad4-e387-4685-904d-1221e50bde9c.COMG5YDPYEB7ZAKK.SEARCH&ppt=None&ppn=None&ssid=2edxs9oruo0000001704463988324&qH=fbf67273c9c4e1e9
ASUS,Missing,Intel,Core i5,10th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,2,ThinNlight,15.6,1,No,No,49990,64990,23,4.1,45,3,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=ASUS+Missing+Intel+Core+i5+10th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=5b58fdf1-96b8-4274-aee0-78b3a5814846.COMGFHNGGWNDVGSY.SEARCH&ppt=None&ppn=None&ssid=j438k0ypg00000001704463989513&qH=6aa9db663600f0ff
MSI,Missing,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,55490,66990,17,3.9,8,1,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=MSI+Missing+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=4017c4c4-9b72-4744-9f3e-6ecb6afd2ced.COMGFHNGGWNDVGSY.SEARCH&ppt=None&ppn=None&ssid=rgcx10k3i80000001704463991150&qH=916e851d2954198d
HP,Spectre,Intel,Core i5,11th,8 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,0,Yes,No,97990,114749,14,5.0,3,1,https://www.flipkart.com/hp-spectre-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-ef0052tu-notebook/p/itm384ee7503f8ac?pid=COMGHR2J99YBAFXY&lid=LSTCOMGHR2J99YBAFXYD5CUQJ&marketplace=FLIPKART&q=HP+Spectre+Intel+Core+i5+11th+LPDDR4X&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=413b3f96-3ca4-4f58-be2e-8824a9d3a84a.COMGHR2J99YBAFXY.SEARCH&ppt=None&ppn=None&ssid=7ramk0bd0w0000001704463993096&qH=a43fb39d818f89e6
ASUS,VivoBook,Intel,Core i5,9th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,54990,76990,28,4.4,1681,227,https://www.flipkart.com/asus-vivobook-gaming-intel-core-i5-9th-gen-9300h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-f571gt-al518t-laptop/p/itm3700187e0bf62?pid=COMFWXWJM8AGNY7C&lid=LSTCOMFWXWJM8AGNY7CWMGXZO&marketplace=FLIPKART&q=ASUS+VivoBook+Intel+Core+i5+9th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=1f73fedb-b23c-4a7f-94cb-aff197ee24fb.COMFWXWJM8AGNY7C.SEARCH&ppt=None&ppn=None&ssid=2pz1rpxwps0000001704463994178&qH=1f3b3cc5a58d5b7f
Lenovo,Thinkbook,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15,1,No,Yes,59990,115167,47,4.3,37,2,https://www.flipkart.com/lenovo-thinkbook-15-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-pro-tb15-g4-iap-thin-light-laptop-inbuilt-4g-lte/p/itm0ecc1955321f4?pid=COMGQY58DHUPGGKH&lid=LSTCOMGQY58DHUPGGKHH2M0QC&marketplace=FLIPKART&q=Lenovo+Thinkbook+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=1f03ce61-ee19-4fb7-95bb-fc7fee809352.COMGQY58DHUPGGKH.SEARCH&ppt=None&ppn=None&ssid=l1uurpyznk0000001704463995174&qH=9b8fcfd2904ad24b
Lenovo,IdeaPad,Intel,Core i5,11th,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,53990,79890,32,4.2,61,2,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-10-home-15itl6-thin-light-laptop/p/itm33b75098df4ca?pid=COMG6AKVCAGQZBW8&lid=LSTCOMG6AKVCAGQZBW8OZTYCF&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Core+i5+11th+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=b5ecc05a-1906-42d4-a5ad-5117516b17aa.COMG6AKVCAGQZBW8.SEARCH&ppt=None&ppn=None&ssid=deqh4lfjnk0000001704463995924&qH=e259455c9e61cf69
